ticker,date,day_of_week,month,current_quarter,days_from_month_end,open,high,low,close,volume,rsi,macd,daily_pct_change,rolling_avg_10d,sma_ratio_20,atr,ret_1d,ret_5d,perf_vs_sp_ret_5d,sp_ret_1d,sp_ret_5d,return_volatility_5day,bollinger_upper,bollinger_lower,bollinger_position,mom_20d,mom_63d,sharp_20d,vol_z_60d,rv_20d,semivol_20d,idio_vol_20d,dd_60d,beta_sp_60d,future_1d_ret,future_2d_ret,future_5d_ret,future_10d_ret,future_20d_ret,earning_date,earning_date_actual,market_cap,quarter_ending,reported_eps,estimated_eps,surprise_percent,revenue_million,days_since_earnings,days_since_earnings_trading,earnings_date_2d,earnings_date_5d,earnings_date_trading_2d,earnings_date_trading_5d,cpi_event_1d,cpi_event_2d,cpi_event_5d,cpi_days_since_release,trade_event_1d,trade_event_2d,trade_event_5d,trade_days_since_release,unemp_event_1d,unemp_event_2d,unemp_event_5d,unemp_days_since_release,gdp_event_1d,gdp_event_2d,gdp_event_5d,gdp_days_since_release,dsr_event_1d,dsr_event_2d,dsr_event_5d,dsr_days_since_release,fomc_event_1d,fomc_event_2d,fomc_event_5d,fomc_days_since_release,cpi_raw,cpi_mom,cpi_yoy,exports_raw,exports_mom,exports_yoy,imports_raw,imports_mom,imports_yoy,trade_balance_raw,trade_balance_mom,trade_balance_yoy,unemp_rate,gdp,debt_service_ratio,interest_rate_daily
AVGO,2023-02-13,Monday,2,Q1,15,57.0952114798832,57.7170203720693,56.9483953389287,57.6824760437012,19847000,57.7422911385251,-0.103089923709656,1.3265902511441,57.5979362487793,1.01770214503645,1.32120741786492,1.3265902511440997,-0.0299226988132228,-0.006674671017297,0.0114486093427661,0.0063754440291647,1.7351898682698073,59.20112163225167,54.1571429093743,0.6989191128696559,3.820383931327598,19.654870215295617,2.102879201848493,-0.3385726612688582,0.2375611517937129,5.508187701657035e-05,0.0095496403079991,-2.1694144229562986,1.2925457259199,0.197954978849113,1.0929551160744344,-3.2572597986325724,-1.1362125081384566,5.213590399914292,0,2022-12-08,1438133286539.0,2022-10-31 00:00:00,1.045,1.028,1.6537,8930,67,44,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
CDW,2023-02-13,Monday,2,Q1,15,199.867686789942,205.106930910185,199.683340438251,204.912887573242,1442000,74.5009262510854,0.725219693114832,2.70374549190291,195.946032714844,1.06072272780163,4.12251780185014,2.7037607875225023,5.56832943749368,0.049307850345772,0.0114486093427661,0.0063754440291647,1.101279631762053,201.85455098811607,184.51011118229408,1.1763312702482118,8.391066766955424,14.211916038611273,5.456436494700771,2.0955410772042686,0.1895699878144051,4.001889628096306e-05,0.0100462809385243,0.0,0.9460945306428008,-1.4725255233512868,0.67234222092456,-2.6988631392268148,-3.879196433019372,-9.159618391988843,0,2023-02-08,21735113951.0,2022-12-31 00:00:00,2.5,2.48,0.8065,5438,5,3,0,0,0,1,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
CTSH,2023-02-13,Monday,2,Q1,15,63.7161871181056,65.0163229228475,63.4771916730216,64.8442459106445,5427900,61.5182936775147,-0.147267767873527,1.6636603518106,64.6530467987061,1.03375758521368,1.70219220743781,1.6636605508087765,1.4962984378546151,0.0085881427988854,0.0114486093427661,0.0063754440291647,1.313491056738142,67.51898571955269,57.93450549138481,0.7209293175396345,5.885105459485218,18.938145828834863,2.490435815358509,0.3431825253970336,0.3078598408019707,0.0001258747909326,0.0114811645932809,-4.005096076630897,1.3253709429742562,-0.6191594942809187,-1.031959943825722,-4.259845323077382,-7.265593820829663,-13.469613368875232,0,2023-02-02,34236555184.0,2022-12-31 00:00:00,1.01,1.02,-0.9804,4839,11,7,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
GOOGL,2023-02-13,Monday,2,Q1,15,94.1751969947497,94.6324537540322,93.2805609074965,94.0459747314453,50076100,46.4358289132848,-0.853110525258797,0.0422997631310595,99.989330291748,0.962505903470148,3.73780609285515,0.0422997631310595,-8.056364695112661,-0.0869390163918498,0.0114486093427661,0.0063754440291647,4.671204357043297,107.14340383868269,88.27560403485248,0.3058316685881647,2.702990934041272,0.7132154091261889,0.8696318314890913,0.8418933325625964,0.5553356958158111,0.000395070819339,0.0216421771470445,-12.186748219591651,1.680678915835316,0.0740013989038779,2.46274903271686,-2.9806533637213417,-4.809214788533012,-0.6764613734925762,0,2023-02-02,2461129000000.0,2022-12-31 00:00:00,1.05,1.19,-11.7647,76048,11,7,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
LRCX,2023-02-13,Monday,2,Q1,15,49.4346880260727,49.6992468703439,48.8569351141778,49.6331062316895,8892000,56.7241657379019,-0.141968029594869,1.04753451325743,50.6121685028076,1.02121626943941,1.70586555881842,1.0475344319027302,-2.046251918455277,-0.0268382612734495,0.0114486093427661,0.0063754440291647,2.152243437374461,53.41698418013468,43.78692741044149,0.6070766534153554,7.73113447705942,5.517601848724296,2.395863017879724,-0.8751750050517103,0.4282513254882897,0.0001202129432713,0.0159527434061674,-5.683489810811302,2.07294420046083,1.1601010281897972,1.9596538995937385,-6.270952427872311,-4.758081263716251,-2.844887972674248,0,2023-01-25,125144604480.0,2022-12-31 00:00:00,10.71,9.96,7.5301,5278,19,13,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
MRVL,2023-02-13,Monday,2,Q1,15,44.4597169054451,45.450131641688,43.7763320975651,45.1629104614258,7045500,57.3414238038639,-0.0090600347590219,2.35691266176357,45.2401607513428,1.04230959499887,1.98583357978102,2.356921307367465,1.2658328540553043,0.00628279897694,0.0114486093427661,0.0063754440291647,2.944771328221122,48.47190278154369,38.187401265087175,0.6782548478284689,12.121964875382664,7.092284610776933,2.63490057647737,-1.0314043721706945,0.6164224243860278,0.0003462047009485,0.0215157998406982,-6.4807005645272575,2.614365658505802,3.5307069649292533,2.4999942985949986,-6.578956815193471,-0.9868498571734664,-15.328966423116718,0,2022-12-01,66165228000.0,2022-10-31 00:00:00,0.57,0.59,-3.3898,1537,74,49,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
MSFT,2023-02-13,Monday,2,Q1,15,262.310101565546,269.131488374522,261.829839324555,265.916809082031,44630900,67.2759748176514,1.9554005546345,3.12425144172914,256.058184814453,1.07987603455859,7.50532356069985,3.1242991511407414,5.666570886145261,0.0502900154271515,0.0114486093427661,0.0063754440291647,2.372922973822888,269.5859587250154,222.90909742732836,0.92139449851073,13.413885421266937,11.97821237791128,4.728681730561025,1.0985657872664043,0.3485164240715048,6.675337514011625e-05,0.008779767633442,0.0,1.4584694183298368,0.313293123996905,-0.4885026966574557,-6.640559862696838,-7.841405899881392,-3.640289594442692,0,2023-01-24,3843690334581.0,2022-12-31 00:00:00,2.32,2.29,1.31,52747,20,14,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
MU,2023-02-13,Monday,2,Q1,15,59.0232561014351,59.4771284502777,58.0563091897702,59.3192596435547,11466200,52.594199325278,-0.441869889558872,0.501499651674409,60.2822593688965,0.991964634993706,2.03777058533665,0.5015061471277837,0.233415341109211,-0.0040412260096049,0.0114486093427661,0.0063754440291647,2.3771778060454976,64.11259169294485,55.48695206926219,0.444292567448618,5.603376442079866,-0.0218856197333749,1.881840151353048,-0.6080105842942566,0.4070307445071647,0.0001610046542169,0.0185468177557199,-5.871284805714627,1.6014770772930706,3.2435234866613927,2.8609429030697298,-4.191621348886587,-3.825677220108203,-9.730531875241631,0,2022-12-21,138267906229.0,2022-11-30 00:00:00,-0.04,-0.01,-300.0,4085,54,35,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
NVDA,2023-02-13,Monday,2,Q1,15,21.5188701959483,22.0284174459616,20.9433815819487,21.768648147583,474919000,65.3124853350871,0.0695590713370025,2.45943965579929,21.3955812454224,1.08684852727054,0.986586725211108,2.4594486331997567,3.3145256266695844,0.0267698152379465,0.0114486093427661,0.0063754440291647,3.652782489584412,23.46088154986564,16.597410076110926,0.7534437927796542,28.93071160498659,38.37190467807585,5.550256399278808,0.114236411890305,0.6123578592170693,0.0003351194928345,0.0252707845569073,-2.457809717962833,2.4523543041646314,5.429595369928553,4.479524389728873,-5.200121054491868,6.5540633250977365,10.460287450094372,0,2022-11-16,4441044000000.0,2022-10-31 00:00:00,0.058,0.071,-18.3099,5931,89,59,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
TXN,2023-02-13,Monday,2,Q1,15,163.772845530974,164.960410890638,163.002781184851,163.949127197266,3443200,51.5250349763087,-0.440130669699982,0.52336927402008,166.519090270996,1.00133685450825,4.30158816065654,0.5233598693190844,-2.3701602919871445,-0.03007713565975,0.0114486093427661,0.0063754440291647,2.0342837289719564,171.50029644578206,155.96018634230387,0.5140852157266036,-0.5813517202427732,1.8772330685967955,-0.1409658389272755,-1.0405243050002153,0.2718520595252922,9.151786570806408e-05,0.0106376259291507,-4.336290316477475,1.294042214499214,-0.2093894869687695,1.0129581732912565,-3.36709612390258,-2.9766384322499677,-0.5545778006937452,0,2023-01-24,176672626052.0,2022-12-31 00:00:00,2.13,1.98,7.5758,4670,20,14,0,0,0,0,0,1,1,3,0,0,1,6,0,0,0,10,0,0,0,18,0,0,0,53,0,0,0,12,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
AAPL,2023-02-14,Tuesday,2,Q1,14,150.233486363848,151.863033010481,148.989117617876,151.300094604492,61707600,64.9955684652731,0.512136388881532,-0.422488266083854,149.75590057373,1.04743431672385,3.86256039126546,-0.4224882236554483,-0.7863565586179289,-0.0011704554433078,-0.0002804145319874,-0.0066931117164985,1.3468803232079083,157.02318422864502,131.87340695787842,0.7724403558827492,12.868861770645768,2.494278655820059,6.2717198028514405,-0.668679347318345,0.2485974311786212,4.512171266670832e-05,0.0107474268103862,-0.7863565586179335,1.3877369142665863,1.3903338616588543,0.3328995389489053,-2.8002530153483307,-5.150145165135678,-0.1370768739856864,0,2023-02-02,3426497647100.0,2022-12-31 00:00:00,1.88,1.95,-3.5897,117154,12,8,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
ADI,2023-02-14,Tuesday,2,Q1,14,171.264130128183,175.147147505493,170.747661205833,174.582855224609,3784200,67.1430646459778,0.555611022031903,1.15821076466984,171.293769836426,1.05081670100679,3.88729823495558,1.158228652218507,0.8396738605933818,0.0150897621871277,-0.0002804145319874,-0.0066931117164985,1.2105823708760228,177.5516120828428,154.72872238981344,0.8699219556259714,9.364338877161016,11.759504742041416,5.321794323904315,0.4378014030900717,0.2165759990884458,3.281933574801843e-05,0.007944739115017,0.0,1.315977265336675,7.472323030046324,6.184952587352921,0.6683673817209801,0.779113718159441,0.6800267308496144,0,2022-11-22,114906269784.0,2022-10-31 00:00:00,2.73,2.59,5.4054,3248,84,56,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
ADSK,2023-02-14,Tuesday,2,Q1,14,223.369995117188,229.330001831055,222.080001831055,228.039993286133,1372900,65.1418473907413,0.59203175024831,1.80356843130929,223.686999511719,1.06048342901352,6.69280331822381,1.803568431309288,1.962888222425052,0.026321993940749,-0.0002804145319874,-0.0066931117164985,1.302404575528384,235.03610102218872,195.03189824538936,0.8251156815925016,13.622320255909749,-0.3321720959300278,4.710646674861494,-0.1001534721943778,0.3553108552222285,7.650280710543516e-05,0.0129387852127753,-0.0788747408673587,1.4952632300855953,0.5437666767548865,-2.591645578547608,-4.972810327906729,-13.883524528785172,-14.142256160977151,0,2022-11-22,61986170000.0,2022-10-31 00:00:00,1.7,1.7,0.0,1280,84,56,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
AMD,2023-02-14,Tuesday,2,Q1,14,82.6999969482422,86.1900024414062,81.7699966430664,85.9499969482422,55979700,63.9550830481764,0.178799378308348,3.39227690123407,84.7089996337891,1.08818126371191,3.63271843948825,3.3922769012340703,0.0465525368734898,0.0071586370852334,-0.0002804145319874,-0.0066931117164985,2.4997805910865925,91.68153280939522,66.288466885429,0.7742873633961799,20.05866929029469,18.764672773625858,3.6856689375479417,-0.1019072175203472,0.6861013422516409,0.0001989144709566,0.0290770735875498,-2.672404796281078,2.2284992773272982,-0.8958658178080947,-6.829546626653549,-10.866779138474003,-8.912153932160793,4.33973646232908,0,2023-01-31,285847687380.0,2022-12-31 00:00:00,0.69,0.67,2.9851,5599,14,10,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
AMZN,2023-02-14,Tuesday,2,Q1,14,98.4100036621094,100.919998168945,97.5199966430664,99.6999969482422,56202900,52.6401225773312,-0.771022381515676,0.160735414148339,102.088000488281,0.995293041763927,3.97907932769129,0.1607354141483385,-2.3602033568738023,-0.0169089218522394,-0.0002804145319874,-0.0066931117164985,1.6281798641255267,108.55569526146373,91.78730476905386,0.4718814356553765,3.8000976371833417,-1.081460420065572,1.1865593119703124,-0.9348527284133004,0.495504074707097,0.0003647672648065,0.0212442746819721,-11.699589306009592,1.746192572822007,1.4643999584324163,-1.5546594481521736,-3.921761436707627,-7.552656980727857,-3.51053170223965,0,2023-02-02,2468820501335.0,2022-12-31 00:00:00,0.25,0.18,38.8889,149204,12,8,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
AVGO,2023-02-14,Tuesday,2,Q1,14,57.0155613533027,58.1104447971904,56.9339976504793,57.7966613769531,17571000,58.2446243294956,-0.10713036260781,0.197954978849113,57.7639442443848,1.01772923241363,1.3108673984968,0.197954978849113,-1.975753907969302,-0.0130642992454649,-0.0002804145319874,-0.0066931117164985,1.2779732536885486,59.303536974802896,54.27610284148129,0.7002694500038763,3.982793993930023,17.225874069279335,2.1865475586342784,-0.5811420613142055,0.2374891047333882,5.508187701657035e-05,0.009340113575928,-1.9757539079692985,1.2777732200772325,0.8932319401271815,-0.2938608603180404,-4.339957209560685,-1.451081139733701,3.9398264727298127,0,2022-12-08,1438133286539.0,2022-10-31 00:00:00,1.045,1.028,1.6537,8930,68,45,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
CDW,2023-02-14,Tuesday,2,Q1,14,203.438141888055,204.447190978655,200.178178131046,201.895477294922,902100,67.4046827233057,0.701723577791081,-1.47253318912984,197.116128540039,1.04236264681854,4.16624577616059,-1.4725255233512868,4.415700820233925,0.0508500444885466,-0.0002804145319874,-0.0066931117164985,1.5012979476652035,203.1593870805197,184.2211106611795,0.9332640425535248,5.298062891428068,13.232094375589698,3.403131713804886,0.5134530120358355,0.1967942417519884,4.599941155513878e-05,0.0109909747704691,-1.472525523351289,0.9638362872752496,2.1769234984138075,2.960248045845404,-1.970301762659732,-3.2330380136682213,-9.079158140563091,0,2023-02-08,21735113951.0,2022-12-31 00:00:00,2.5,2.48,0.8065,5438,6,4,0,0,0,1,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
CTSH,2023-02-14,Tuesday,2,Q1,14,64.6148111289199,64.7295315790674,63.0948034556707,64.442741394043,3674700,59.6530562198903,-0.175549520257605,-0.619182952878872,64.7161422729492,1.02388473835574,1.70556722511895,-0.6191594942809187,-0.1628760747102386,0.0050641145745127,-0.0002804145319874,-0.0066931117164985,1.2921342800039073,67.63399806789864,58.24490665622245,0.6601109836365491,7.0680064829164335,15.915409845064431,3.009994533536568,-0.5218636664767651,0.3006815011330823,0.0001197489313934,0.0104213338832004,-4.599457638298281,1.3043976833707778,-0.415372266368641,-1.1305264578577945,-3.9911432238144418,-7.07522754610117,-14.971669208111148,0,2023-02-02,34236555184.0,2022-12-31 00:00:00,1.01,1.02,-0.9804,4839,12,8,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
GOOGL,2023-02-14,Tuesday,2,Q1,14,93.8670452127542,94.2845395152667,91.7099837325286,94.1155548095703,54726100,46.5490993646796,-1.00021006530003,0.0739851740850117,99.5758102416992,0.961559909232352,3.65471678498965,0.0740013989038779,-12.040118421502976,-0.1137082778251179,-0.0002804145319874,-0.0066931117164985,3.451926590364986,106.899577340186,88.85641173452105,0.2914764763998581,3.7134650521244423,-1.794413611692658,1.0937437956822873,1.0665420178311389,0.5538678214329488,0.0004025540339318,0.0224611570572222,-12.121765184851158,1.6380441250815372,2.386981234308005,0.8766191339175888,-3.2002730887596864,-4.562749940904265,1.510337781158699,0,2023-02-02,2461129000000.0,2022-12-31 00:00:00,1.05,1.19,-11.7647,76048,12,8,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
LRCX,2023-02-14,Tuesday,2,Q1,14,48.9152921060908,50.6631361053169,48.541797508663,50.2089080810547,9487000,58.5363270722956,-0.171295203976596,1.16011648893657,50.7688621520996,1.02841019452172,1.73554220437809,1.1601010281897972,-3.1936975845575533,-0.0252437193779343,-0.0002804145319874,-0.0066931117164985,1.8080577540260048,53.49992219752648,44.143818647200085,0.6482490907174442,9.601034292929356,3.4573252661231457,2.9092199776178487,-0.7618058680110452,0.4274319496916764,0.0001237685400921,0.0162437071434567,-4.589323006353794,2.049389387862956,0.7903836228684069,-2.882541152866025,-7.549253861297133,-4.899162837640558,-5.306404523398223,0,2023-01-25,125144604480.0,2022-12-31 00:00:00,10.71,9.96,7.5301,5278,20,14,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
MRVL,2023-02-14,Tuesday,2,Q1,14,44.5785637237644,47.0446979747117,44.3507687974732,46.7574768066406,9264500,61.0906597604561,0.0528113953406448,3.53069881662473,45.6422687530518,1.07154208668271,2.03641183674227,3.5307069649292533,0.919217326510524,0.0158850372207428,-0.0002804145319874,-0.0066931117164985,2.838478010715913,48.83139592295149,38.43998583669208,0.8004205906897401,15.06218770150467,9.083075900043491,3.132648543081111,-0.4302741162997486,0.6248871223376663,0.0003462047009485,0.0212157289389342,-3.178808145805968,2.5903295744932646,-0.9955622795886244,-3.219676542608363,-8.98116648883912,-3.9186701295582,-20.31349915812706,0,2022-12-01,66165228000.0,2022-10-31 00:00:00,0.57,0.59,-3.3898,1537,75,50,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
MSFT,2023-02-14,Tuesday,2,Q1,14,267.24001239002,269.494197801034,263.917507119778,266.749969482422,37047900,67.7578691387774,1.92785651409007,0.313316184586743,258.445677185059,1.07644308726118,7.36756406931107,0.313293123996905,1.7229986465428615,0.0239231021922545,-0.0002804145319874,-0.0066931117164985,1.637956448201101,272.2794620849208,223.33423115238392,0.8870275616322606,13.239043294624686,10.451648252085889,4.670637527884063,0.4861660974961118,0.3486692709039353,6.675337514011625e-05,0.0087760098845418,0.0,1.4899336450444285,-0.7992916947340722,-3.440300638472349,-7.359409779170567,-9.289487858408506,-2.228463913864809,0,2023-01-24,3843690334581.0,2022-12-31 00:00:00,2.32,2.29,1.31,52747,21,15,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
MU,2023-02-14,Tuesday,2,Q1,14,58.7272541265164,61.4800950458584,58.2437787758372,61.2432899475098,12496200,58.199978482923,-0.329742628146067,3.24351705587096,60.4569023132324,1.01974769526273,2.12338099138554,3.2435234866613927,-0.0965583305471029,0.0057275284110275,-0.0002804145319874,-0.0066931117164985,2.252742462164105,64.04062433677635,56.07396764320412,0.6488701996125553,9.182071699112516,-0.4938379802109094,2.841253645969733,-0.4086592034161099,0.419658605065427,0.0001621094661641,0.018607567486237,-2.8181978206953797,1.573853083577068,-0.3705613395120988,-3.2543896245814774,-8.200416803647459,-7.620432123903475,-12.792021358165984,0,2022-12-21,138267906229.0,2022-11-30 00:00:00,-0.04,-0.01,-300.0,4085,55,36,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
NVDA,2023-02-14,Tuesday,2,Q1,14,21.5588334746212,23.0285275990153,21.3470218803426,22.9505977630615,675474000,70.0942565341492,0.0958960144996797,5.42959584566463,21.7386758804321,1.13099685103226,1.03622379617265,5.429595369928553,3.598987215524585,0.0426827162827749,-0.0002804145319874,-0.0066931117164985,3.7418079624062375,23.77464976606514,16.810073897264942,0.8816797876599277,29.764996272931832,40.72933454655181,5.639585093567031,1.9992154348773812,0.6178024350318441,0.0003351194928345,0.0255005972741925,0.0,2.4428356958122057,-0.9011425841729648,-4.2183631902468655,-9.651305888841131,-1.1884590721103594,5.490020381087435,0,2022-11-16,4441044000000.0,2022-10-31 00:00:00,0.058,0.071,-18.3099,5931,90,60,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
TXN,2023-02-14,Tuesday,2,Q1,14,162.511038750731,164.821217393157,160.85029347826,163.605819702148,4179200,50.9159020229745,-0.511504495022359,-0.209398793995474,166.438371276855,0.998622953516984,4.27796928595946,-0.2093894869687695,-3.896667292890732,-0.0322735542271424,-0.0002804145319874,-0.0066931117164985,1.7845337668202643,171.5361307298365,156.12671717055412,0.4853603131365171,1.252397433294461,-1.0548541117974874,0.7240424491943518,-0.6132786125764546,0.2615797218704563,8.286696350537812e-05,0.0107415204226344,-4.536600067399093,1.2904778530450622,1.2249124982559367,-0.1474248634032671,-3.7087327897070583,-2.3647481568860984,-1.105812384024285,0,2023-01-24,176672626052.0,2022-12-31 00:00:00,2.13,1.98,7.5758,4670,21,15,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,11,0,0,0,19,0,0,0,54,0,0,0,13,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
AAPL,2023-02-15,Wednesday,2,Q1,13,151.211216509095,153.571576470718,150.984073059193,153.403686523438,65573800,67.6006889378572,0.48967958844386,1.39034408699097,150.755519104004,1.05466886483937,3.77148489271254,1.3903338616588543,2.4007190229713204,0.0167847265326326,0.002773175690496,0.0072222550942522,1.1215531651506112,157.48295381459695,133.4210409363796,0.8304678721178351,15.055942554565792,4.914462082785209,7.3216766763194,-0.4728032032740373,0.2461150622049207,4.570060493534436e-05,0.0108272305939938,0.0,1.3913051628490287,-1.0429340573557488,-1.7897313801491732,-3.817679160138232,-6.0644967744451055,0.3347801315049192,0,2023-02-02,3426497647100.0,2022-12-31 00:00:00,1.88,1.95,-3.5897,117154,13,9,0,0,0,0,0,1,1,1,0,0,0,8,0,0,0,12,0,0,0,20,0,0,0,55,0,0,0,14,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
ADI,2023-02-15,Wednesday,2,Q1,13,185.868506978941,187.848280458606,182.769751401923,187.628295898438,7456000,78.3829455503784,1.362984831991,7.47234925047167,173.167378234863,1.11961158706733,4.5571644491728,7.472323030046324,10.362278094626063,0.0964004174997328,0.002773175690496,0.0072222550942522,3.0839202154599654,181.9779789759815,153.18879348495602,1.1962636681003074,18.180698063932144,22.196035696046778,6.624925887481917,3.2503490479788257,0.3264608346926174,3.316041880520811e-05,0.0077764770242628,0.0,1.2976869460565492,-1.19786230203055,-1.7687608695386992,-5.367495621687802,-5.469923933051978,-4.425228349261435,1,2023-02-15,114906269784.0,2023-01-31 00:00:00,2.75,2.6,5.7692,3250,0,0,1,1,1,1,0,1,1,1,0,0,0,8,0,0,0,12,0,0,0,20,0,0,0,55,0,0,0,14,300.456,0.55152,6.3403,253508,-1.0604,7.05891,324029,1.56948,2.53109,-70521,12.29816,-11.00103,3.5,22249.459,10.598597,4.58
